GS	GeneList	Qvalues	Direction
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	COX17 SLC25A13 TIMM17B TIMM23B TIMM17A TOMM40 TIMM44 MTX2 DNAJC19 CHCHD4 GRPEL2 CS HSCB CYC1 TIMM8A LDHD PMPCA FXN SAMM50 FXC1 TIMM13 TIMM10 TIMM9 TIMM8B GFER COQ2 C18orf55 SLC25A4 SLC25A6 TIMM22 HSPA9 HSPD1 IDH3G TOMM5 LOC440490 MTX1 ATP5A1 ACO2 ATP5B PAM16 ATP5G1 TOMM7 TOMM22 BCS1L LOC642727 LOC644589 LOC646675 LOC646677 LOC650667 LOC650674 TAZ VDAC1 GRPEL1 SLC25A12 TIMM50 PMPCB TOMM20 TOMM70A	0.163727414	DN
SIG_CD40PATHWAYMAP	NFKBIA MAPK14 TRAF3 MAPK3 MAPK8IP2 MAPK11 NFKBIB MAPK8IP1 PIK3R1 PIK3CD CD40 SYT1 NFKB2 TRAF6 MAP2K7 MAPKAPK5 DUSP1 MAPK13 MAP2K4 TRAF2 TRAF5 IKBKG MAPK12 TONSL MAPK8IP3 NFKBIE MAPK9 PIK3CA MAPK10 GORASP1 NFKB1 MAPK1 NFKBIL1 MAPK8	0.163727414	UP
PID_BARD1_PATHWAY	NPM1 UBE2L3 TP53 CDK2 ATM FANCD2 RAD51 FANCA RBBP8 FANCE FANCL RAD50 FANCC BARD1 EWSR1 BRCA1 ATR FANCF PRKDC XRCC5 MRE11A FANCG UBE2D3 PCNA CSTF1 NBN TOPBP1 XRCC6 CCNE1	0.164096837	DN
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	UNC13B CHAT SLC32A1 ABAT RIMS1 GAD1 GAD2 GLS2 GLS HSPA8 MAOA SLC38A2 SLC17A7 RAB3A SLC5A7 SLC1A1 SLC1A6 SLC1A7 SLC6A1 SLC6A11 SLC6A12 SLC18A2 SLC18A3 SLC22A2 SNAP25 STX1A STXBP1 VAMP2 SYN1 SYN2 SYT1 ALDH5A1 DNAJC5 SYN3	0.165596725	DN
ST_MYOCYTE_AD_PATHWAY	RAC1 RHO AKT1 ITPR2 APC ADRB1 ITPR1 GNAQ EPHB2 GNAI1 KCNJ9 CAMP PITX2 PLN KCNJ5 CFB KAT5 PTX3 ASAH1 CAV3 DLG4 RYR1 MAPK1 KCNJ3 GAST ITPR3 DAG1	0.167592154	DN
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	CACNA2D1 CACNB1 LOC100418883 CACNB2 CACNB3 CACNB4 CACNG1 ITGA9 CACNG8 RYR2 JUP LMNA CACNG6 ATP2A2 CACNG7 ITGA4 ITGA3 ITGA2B ITGA7 LEF1 ITGA5 EMD ACTN4 ITGA11 DSC2 DSG2 ACTN1 DMD CACNA2D3 CACNA1D SLC8A1 LOC646821 CACNA1C CACNA1F ITGB3 CACNA2D2 CACNA1S ITGB4 ITGB5 ITGB6 ITGB7 ITGAV ITGB1 TCF7 ACTG1 CACNA2D4 PKP2 CTNNA1 CDH2 TCF7L2 ITGA10 SGCD SGCG SGCA ITGA8 SGCB CACNG2 CTNNA2 DAG1 CACNG3 CTNNB1 LAMA2 GJA1 ITGB8 ACTB ITGA6 ITGA2 ITGA1 CACNG5 CACNG4 TCF7L1 DSP DES CTNNA3 ACTN2 ACTN3	0.167592154	UP
BIOCARTA_CXCR4_PATHWAY	HRAS PTK2 RAF1 PRKCB PRKCA RELA MAP2K1 BCAR1 GNAQ CRK GNAI1 PIK3CA CXCL12 GNGT1 GNB1 PLCG1 MAPK3 CXCR4 PTK2B PIK3C2G NFKB1 PIK3R1 PXN MAPK1	0.171783946	UP
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	GPR119 DPP4 SEC11A GATA4 GIP FFAR1 SPCS1 ISL1 PAX6 PCSK1 SPCS3 LOC653566 SEC11C SPCS2	0.171783946	DN
ST_B_CELL_ANTIGEN_RECEPTOR	CD19 PPP1R13B VAV1 NFKBIA SOS1 PRDX1 AKT1 CSK SOS2 NFKBIB NFAT5 PIK3R1 AKT3 PIK3CD MAP2K1 SHC1 BLNK NFKB2 ITPKB BCR RAF1 EPHB2 AKT2 SERPINA4 TONSL NFKBIE LYN GRB2 BTK PIK3CA PLCG2 BAD PI3 MAP2K2 NFKB1 ITPKA MAPK1 NFKBIL1 SYK DAG1	0.177870721	UP
BIOCARTA_CERAMIDE_PATHWAY	CASP8 NSMAF BCL2 MAPK8 RAF1 MAP3K1 RELA BAX MAP2K1 TNFRSF1A MAP2K4 SMPD1 CYCS TRAF2 FADD RIPK1 MAPK3 BAD NFKB1 TRADD AIFM1 MAPK1	0.178665458	UP
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	ADCY1 ADCY2 ADCY3 ADCY5 ADCY6 ADCY7 ADCY8 ADCY9 ADCY4 GNAL	0.178665458	DN
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	CALCRL RAMP2 RAMP1 RAMP3 GNB5 FZD10 PTH2 ADCYAP1 ADCYAP1R1 ADM CRH CRHR2 CD55 EMR1 FZD2 GCG GCGR GHRH GHRHR GIP GIPR GLP1R GNAS GNB1 GNB2 GNB3 GNG3 GNG4 GNG5 GNG7 GNG10 GNG11 GNGT1 GNGT2 EMR2 IAPP IHH DHH WNT16 GNG13 GNG2 WNT4 GNG12 PTCH1 PTH PTHLH PTH1R PTH2R GNB4 SCT SCTR SHH LOC649279 SMO VIP VIPR1 VIPR2 WNT1 WNT2 WNT3 WNT5A WNT6 WNT7A WNT7B WNT8B WNT10B WNT11 WNT2B WNT9A WNT9B FZD5 CALCA CALCB FZD3 ADM2 WNT10A FZD1 FZD4 FZD6 FZD7 FZD8 FZD9 EMR3 PTCH2 WNT3A GLP2R GNG8 CD97	0.178665458	UP
REACTOME_SIGNALING_BY_PDGF	AKT3 CDKN1A CDKN1B ADCY1 ADCY2 ADCY3 ADCY5 ADCY6 ADCY7 ADCY8 CHUK ADCY9 THEM4 COL1A1 COL1A2 COL2A1 COL3A1 COL4A1 COL4A2 COL4A3 COL4A4 COL4A5 COL5A1 COL5A2 COL6A1 COL6A2 COL6A3 COL9A1 COL9A2 COL9A3 CREB1 CRK CRKL ADRBK1 ADCY4 AKT1 AKT2 FOXO1 FOXO3 PHLPP1 MTOR RICTOR GRB2 GRB7 RAPGEF1 GSK3A NR4A1 HRAS ITPR2 ITPR3 KRAS MDM2 FOXO4 NCK1 NRAS FURIN PDE1A PDE1B PDGFA PDGFB PDGFRA PDGFRB PDPK1 PIK3CA PIK3CB PIK3R1 PIK3R2 PLAT PLCG1 PLG PRKACA PRKACB PRKACG PRKAR1A PRKAR1B PRKAR2A PRKAR2B PRKCA PRKCD PRKCE PRKCG MAPK1 MAPK3 PDGFC MAP2K1 MAP2K2 BAD PTEN TRIB3 RAF1 RASA1 RPS6KB2 MLST8 SOS1 SPP1 SRC STAT1 STAT3 STAT5A STAT5B STAT6 THBS1 THBS2 THBS3 THBS4 TSC2 LOC729030 LOC729120 LOC730418 LOC731292 YWHAB MAPKAP1 CALM1 PDGFD CALM2 CALM3 CAMK4 CASP9 AKT1S1 NCK2 BCAR1 CDK1	0.179106867	UP
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	CYLD DDX58 TBK1 UBE2K IRF3 PCBP2 HERC5 PIN1 RNF125 OTUD5 MAVS RPS27A IFIH1 TNFAIP3 TRAF3 RPS27AP11 UBA52 UBA7 UBE2D1 UBE2D2 UBE2D3 TRIM25 NLRX1 NLRC5 RNF135 TAX1BP1 ATG12 UBE2L6 ATG5 ISG15 IKBKE	0.179106867	DN
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	RASGRP1 RASGRP2 MGLL DGKK DGKA DGKB DGKG DGKH DGKQ DAGLB ITPR2 ITPR3 PRKCD PRKCE PRKCH PRKCQ TRPC7 TRPC3 TRPC6 LOC730221 LOC730335 DAGLA DGKE DGKD DGKI	0.183638364	DN
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	MGLL FABP4 LIPE ABHD5 PLIN1 PPP1CA PPP1CB PPP1CC PRKACA PRKACB PRKACG LOC730418 CAV1	0.184973283	UP
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	ST3GAL6 TMED2 B4GALT1 LFNG MFNG NOTCH2 NOTCH3 NOTCH4 ATP2A1 ATP2A2 ATP2A3 FURIN RAB6A RFNG SEL1L ST3GAL3	0.187163095	UP
BIOCARTA_TOLL_PATHWAY	JUN IKBKG TLR10 MAPK8 TIRAP CHUK MAPK14 ELK1 RELA TLR9 EIF2AK2 TRAF6 PPARA MAP2K4 MYD88 TOLLIP ECSIT TAB2 PGLYRP1 MAP3K14 IRAK1 TLR6 MAP2K3 MAP3K1 LY96 IKBKB MAP2K6 MAP3K7 CD14 TLR3 TLR4 TAB1 TLR7 FOS TLR2 NFKB1 NFKBIA	0.187962238	DN
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	ADCY1 ADCY2 ADCY3 ADCY5 ADCY6 ADCY7 ADCY8 ADCY9 CREB1 ADCY4 PRKACA PRKACB PRKACG PRKAR1A PRKAR1B PRKAR2A PRKAR2B LOC730418	0.189366622	DN
KEGG_ALZHEIMERS_DISEASE	UQCR10 NAE1 CALM2 NDUFA5 NDUFA4 COX6CP3 CALM1 ATP2A1 PPP3R2 EIF2AK3 PPP3CC ATP2A3 PPP3R1 ATP2A2 NDUFS7 CYTB ADAM17 BACE2 ATP5O COX2 COX1 COX8C MME COX3 COX5B ITPR3 PSENEN LRP1 COX4I1 APOE ATP6 ATP8 CHP2 ATP5H NDUFA2 NDUFA3 NDUFA1 CAPN2 LPL CAPN1 LOC100133737 APAF1 ATP5G1P5 HSD17B10 APH1A UQCRQ ATP5D CALML5 GAPDH ATF6 COX7A2L IDE ATP5G3 ATP5G2 ADAM10 ATP5G1 ATP5F1 ATP5E COX5A CDK5R1 ERN1 GNAQ UQCRHL ATP5A1 BACE1 CALML3 APBB1 ATP5J CYCS SDHA CALM3 NDUFA4L2 NCSTN CASP9 PLCB2 COX8A CASP8 COX7C CASP7 PLCB1 PLCB3 PLCB4 TNF LOC642502 RYR3 FADD SDHD SDHB SDHC COX7B BAD COX7A1 COX7A2 COX6C ATP5B GRIN1 GRIN2A GRIN2B COX6B1 CACNA1D BID ATP5C1 GRIN2C GRIN2D LOC644310 CACNA1C NOS1 CACNA1F CACNA1S COX7B2 CASP3 TNFRSF1A UQCRB COX6A2 MAPK3 COX6A1 UQCRH UQCRFS1 UQCRC2 UQCRC1 MAPK1 NDUFB3 NDUFB1 NDUFB2 ITPR1 NDUFA10 ITPR2 NDUFAB1 PSEN2 GSK3B PSEN1 NDUFA9 NDUFA7 NDUFA8 UQCR11 NDUFA6 NDUFV3 LOC727947 COX6B2 COX4I2 IL1B SNCA MAPT NDUFB10 NDUFS8 NDUFC1 NDUFC2 NDUFS1 NDUFV2 NDUFB6 NDUFS4 NDUFB7 NDUFV1 NDUFB8 NDUFS6 NDUFB9 NDUFS5 NDUFS2 PPP3CB NDUFB4 NDUFS3 PPP3CA APP NDUFB5 CDK5 FAS CYC1 CHP CALML6	0.189366622	DN
PID_TOLL_ENDOGENOUS_PATHWAY	RHOA HMGB1 LY96 TIRAP BGN IKBKB IRAK1 IKBKG HSPD1 CHUK SFTPA1 IRAK2 VCAN TLR2 TLR1 TLR3 TLR6 CD14 TICAM1 TLR4 SAA1 S100A9 S100A8 MYD88 IRAK4	0.189650507	UP
REACTOME_SYNTHESIS_OF_PC	CEPT1 PEMT CHAT CHKA CHKB SLC44A3 PHOSPHO1 SLC44A5 LPIN1 SLC44A1 ACHE PCYT1A CHPT1 SLC44A2 LPIN3 SLC44A4 PCYT1B LPIN2	0.190373224	UP
PID_HIV_NEF_PATHWAY	BAG4 CFLAR FAS BID CASP7 BIRC3 BCL2 MAP3K14 DAXX MAPK8 CRADD CASP3 CASP9 TNFRSF1A FADD APAF1 TRAF2 FASLG TNF CHUK RIPK1 CASP8 CD247 DFFA MAP3K5 CYCS NFKB1 TRADD RELA CASP6 DFFB CASP2 NFKBIA MAP2K7 TRAF1	0.19404442	DN
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	MAMLD1 ST3GAL6 TMED2 CREBBP E2F1 E2F3 EIF2C3 EIF2C4 EP300 SNW1 TNRC6B POFUT1 KAT2A EIF2C1 B4GALT1 EIF2C2 TNRC6A RBPJ JUN LFNG MFNG MOV10 LOC441488 NOTCH2 NOTCH3 NOTCH4 ATP2A1 ATP2A2 ATP2A3 FURIN MAML3 POGLUT1 TNRC6C RAB6A CCND1 RFNG SEL1L ST3GAL3 TFDP1 TP53 LOC728030 MAML2 KAT2B MAML1	0.196676524	UP
BIOCARTA_IL5_PATHWAY	CCR3 CD4 CCL11 IL4 IL1B IL5 IL5RA IL6 HLA-DRB1 HLA-DRA	0.197606533	DN
KEGG_VIRAL_MYOCARDITIS	CASP9 LOC100418883 CASP8 HLA-DOA HLA-DOB CD80 CD86 CD28 EIF4G3 ITGAL ICAM1 CXADR MYH13 HLA-C HLA-B MYH14 HLA-DMB HLA-DMA MYH1 HLA-A DMD MYH15 RAC2 LOC646821 BID HLA-G RAC3 ABL1 ABL2 CASP3 EIF4G2 PRF1 EIF4G1 ITGB2 ACTG1 RAC1 SGCD HLA-DRB4 SGCG HLA-DRB5 SGCA SGCB HLA-DRB3 DAG1 CD55 LAMA2 LOC652614 ACTB HLA-F HLA-E CD40LG CCND1 HLA-DPA1 CD40 HLA-DPB1 MYH7B HLA-DQA1 HLA-DQA2 HLA-DQB1 CAV1 MYH3 MYH2 CYCS MYH4 MYH7 MYH6 MYH9 MYH8 MYH11 FYN MYH10 HLA-DRB1 HLA-DRA	0.197606533	DN
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	ADCY1 ADCY2 ADCY3 ADCY5 ADCY6 ADCY7 ADCY8 ADCY9 ADCY4 GNAI1 GNAI2 GNAI3 GNAL	0.201532244	DN
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	PDHB VARS2 IARS2 PDHA1 PDHA2 LARS LARS2 VARS BCAT1 BCAT2 IARS	0.203046528	DN
PID_P73PATHWAY	TP53I3 ADA FAS PML GRAMD4 D4S234E PFDN5 WT1 EP300 PPAP2A GATA1 YAP1 BIN1 GDF15 FBXO45 RCHY1 BAX IL4R MDM2 FLOT2 PLK3 CCNB1 S100A2 AFP RNF43 MAPK11 TP73 KAT5 CDK6 SERPINE1 WWOX BRCA2 CCNA2 GNB2L1 SIRT1 PIN1 BUB3 MYC AEN CDK1 MAPK14 DEDD BBC3 CLCA2 JAG2 ABL1 PRKACB CDK2 DCP1B BCL2L11 PLK1 SFN HEY2 JAK1 RELA NDUFS2 ITCH NEDD4L PEA15 SP1 HAGH TP53AIP1 RB1 NTRK1 RAD51 TP63 FASN CHEK1 BAK1 IL1RAP HSF1 UBE4B SERPINA1 CCNE2 BUB1 FOXO3 TUBA1A CDKN1A CASP2	0.206852688	DN
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	ANK1 ANK3 KCNQ2 KCNQ3 L1CAM NRCAM SPTBN5 SCN3B SPTBN4 SCN1B SCN2A SCN2B SCN4A SCN5A SCN7A SCN8A LOC650400 SPTA1 SPTAN1 SPTB SPTBN1 SPTBN2 LOC731231	0.206947328	DN
KEGG_HUNTINGTONS_DISEASE	POLR2G POLR2H POLR2E UQCR10 POLR2F NDUFA5 PPARGC1A NDUFA4 POLR2I COX6CP3 POLR2J TAF4 NRF1 DCTN2 CREB3L1 NDUFS7 CYTB CREBBP CREB3 POLR2K ATP5O COX2 COX1 UCP1 CLTCL1 COX8C DNALI1 POLR2L COX3 LOC729317 COX5B COX4I1 CREB1 HIP1 AP2A2 ATP6 AP2B1 DCTN4 ATP8 TAF4B ATP5H AP2A1 NDUFA2 NDUFA3 NDUFA1 DNAI1 LOC100133737 APAF1 ATP5G1P5 VDAC1 VDAC2 VDAC3 UQCRQ ATP5D DNAH1 BBC3 BDNF COX7A2L ATP5G3 ATP5G2 CREB3L3 ATP5G1 ATP5F1 ATP5E COX5A GNAQ DNAH2 SLC25A6 SP1 UQCRHL ATP5A1 SLC25A5 SLC25A4 ATP5J RCOR1 CYCS TGM2 SDHA DCTN1 POLR2B DNAL1 POLR2A NDUFA4L2 POLR2D POLR2C DNAL4 SLC25A31 CASP9 PLCB2 COX8A GRM5 CASP8 COX7C PLCB1 PLCB3 PLCB4 DNAI2 LOC642502 IFT57 CREB3L4 PPID SDHD SDHB SDHC TFAM HAP1 COX7B COX7A1 COX7A2 COX6C POLR2J2 ATP5B GRIN1 SOD1 GRIN2B COX6B1 SOD2 ATP5C1 LOC644310 BAX COX7B2 CASP3 REST UQCRB POLR2J3 COX6A2 CREB5 COX6A1 UQCRH UQCRFS1 UQCRC2 UQCRC1 SIN3A NDUFB3 NDUFB1 DLG4 TBPL2 NDUFB2 EP300 ITPR1 NDUFA10 NDUFAB1 NDUFA9 NDUFA7 NDUFA8 DNAH3 UQCR11 NDUFA6 NDUFV3 LOC727947 COX6B2 COX4I2 GPX1 TBP AP2S1 AP2M1 CREB3L2 NDUFS8 NDUFB10 NDUFC1 NDUFC2 NDUFV2 NDUFS1 NDUFS4 NDUFB6 NDUFV1 NDUFB7 NDUFS6 NDUFB8 NDUFS5 NDUFB9 PPARG NDUFS2 TP53 NDUFB4 NDUFS3 NDUFB5 CYC1 CLTA CLTB CLTC HDAC1 HDAC2 TBPL1 HTT	0.206947328	DN
PID_TCR_PATHWAY	SHC1 RASGRP1 AKT1 CD3D HLA-DRB1 HRAS IKBKB PRKCA CD86 RASGRP2 SH3BP2 TRAF6 IKBKG ZAP70 PTPN6 NRAS CBL ORAI1 WAS FYN PRKCB CD3E NCK1 CHUK PAG1 CSK FLNA BCL10 SLA2 HLA-DRA GAB2 PLCG1 RAP1A KRAS LCK RASSF5 LCP2 GRB2 CD80 GRAP2 MAP3K14 CD3G PTPRC LAT PRKCQ PTPN11 CD28 FYB CD4 STK39 PTEN ITK CARD11 MAP3K8 PRKCE MAP4K1 VAV1 TRPV6 CDC42 DBNL PDPK1 CD247 SOS1 INPP5D MALT1 STIM1	0.208729214	UP
KEGG_ABC_TRANSPORTERS	ABCA7 ABCG4 ABCD1 ABCC12 ABCA1 TAP2 ABCA6 TAP1 ABCA5 ABCB8 ABCA10 ABCD4 ABCA3 ABCB11 ABCD3 ABCA2 ABCC2 ABCC11 ABCC6 ABCC3 ABCC9 ABCG2 ABCC4 ABCC5 ABCA12 ABCG1 ABCB4 CFTR ABCB1 ABCC1 ABCD2 ABCB6 ABCB7 ABCA8 ABCA4 ABCC8 ABCC10 ABCB10 ABCB9 ABCA13 ABCA9 ABCB5 ABCG5 ABCG8	0.208729214	DN
BIOCARTA_IL1R_PATHWAY	JUN MAPK8 CHUK MAPK14 RELA TNF TGFB2 TRAF6 MYD88 TGFB1 TOLLIP IFNB1 IFNA1 ECSIT IL1RAP MAP3K14 IRAK2 IL1B IL1R1 IRAK1 IL1RN TGFB3 MAP2K3 MAP3K1 IRAK3 IKBKB IL1A MAP2K6 MAP3K7 TAB1 NFKB1 NFKBIA IL6	0.208729214	DN
REACTOME_NOD1_2_SIGNALING_PATHWAY	NOD1 TAB1 CHUK MAPK14 CYLD TAB2 TAB3 BIRC2 BIRC3 IKBKB IRAK1 IRAK2 TMEM189-UBE2V1 MAPK11 MAPK13 MAP2K6 MAPK12 NOD2 CARD9 MAP3K7 TNFAIP3 TRAF6 UBE2N CASP1 CASP2 CASP4 CASP8 CASP9 IKBKG RIPK2	0.210584571	DN
PID_TNF_PATHWAY	TNF MAP4K5 SMPD1 BAG4 TRAF1 RFFL GNB2L1 NFKB1 STAT1 NSMAF MAP3K5 TRADD TAB2 IKBKB PRKCZ TNFAIP3 MAP4K4 TRAF2 RIPK1 CAV1 MAP3K3 PRKCI BIRC3 IKBKG CASP8 CHUK FADD MAP3K7 TXN SQSTM1 MAP3K1 MAP4K3 MAP4K2 SMPD2 TAB1 MAP2K3 TNIK NRK MADD MAP2K7 RELA ADAM17 TNFRSF1B CYLD TNFRSF1A BIRC2	0.212929509	UP
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	CDK8 CDK9 CDKN2B E2F4 E2F5 WWTR1 HDAC1 JUNB SMAD2 SMAD3 SMAD4 SMAD7 MEN1 LOC441488 MYC SERPINE1 RBL1 TGIF2 RPS27A SP1 TFDP1 TGIF1 RPS27AP11 UBA52 CCNC CCNT1 CCNT2	0.212929509	UP
ST_G_ALPHA_I_PATHWAY	EGFR PLCB2 SOS1 AKT1 SOS2 AKT3 ITPR2 PIK3CB TERF2IP SHC1 DRD2 STAT3 ITPKB ITPR1 RAF1 EPHB2 AKT2 KCNJ9 GRB2 PITX2 BRAF KCNJ5 CFB PLCB1 ASAH1 RGS20 PI3 ITPKA PLCB4 SRC MAPK1 KCNJ3 ITPR3 DAG1 PLCB3	0.212929509	UP
PID_PDGFRB_PATHWAY	SOS1 RAC1 BCAR1 ARPC4 MAPK1 HCK FOS PIK3R5 RAPGEF1 STAT5B MYOCD PAG1 WASF2 JUND ARPC3 PPP2CA FYN MAPK10 YES1 GAB1 LRP1 DOK1 NCK2 BAIAP2 SLC9A3R1 ELK1 EPS8 PRKCA PRKCD CTTN ARPC1B DOCK4 ACTN4 PDGFRB MAPK3 STAT1 VAV2 WASL KRAS LCK ACTA2 YWHAQ DNM2 ABI1 EIF2AK2 ARHGAP35 MAP2K2 ARAP1 JUN CYFIP2 PIK3CA RAB4A PTPN11 RASA1 RAF1 PIN1 PIK3CG SPHK1 ITGAV ARPC5 PTPN1 PTPN2 PLCG1 PIK3R6 FGR PIK3CB ARHGDIA YWHAH PPP2R1A PAK1 CRK BRAF MYC SFN YWHAE SHC1 SRF NCKAP1 MLLT4 PRKCE JAK2 S1PR1 NCK1 PTPRJ BRK1 ACTR3 YWHAG PTEN NRAS PPP2R2B CSK ACTR2 BLK MAPK8 RPS6KA3 TAGLN HRAS ARPC2 YWHAZ SIPA1 CBL STAT3 GRB2 ITGB3 PDGFB KSR1 PIK3R3 STAT5A MAPK9 GRB10 SLA RAP1B SLC9A3R2 MAP2K7 MAP2K4 RHOA MAP2K1 ABL1 LYN SRC RAP1A PLA2G4A YWHAB USP6NL PIK3R1 PIK3CD RAB5A IQGAP1 PIK3R2	0.212929509	UP
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	AKT3 CDKN1A CDKN1B CHUK THEM4 CREB1 AKT1 AKT2 FOXO1 FOXO3 PHLPP1 MTOR RICTOR GSK3A NR4A1 MDM2 FOXO4 PDPK1 BAD PTEN TRIB3 RPS6KB2 MLST8 TSC2 LOC729120 LOC731292 MAPKAP1 CASP9 AKT1S1	0.214852194	DN
PID_TRAIL_PATHWAY	CFLAR PIK3R3 IKBKG MAPK1 MAP2K4 PIK3CB MAPK8 TNFRSF10A TNFRSF10D MAPK3 FADD TNFRSF10C TNFRSF10B DAP3 TNFSF10 TRADD CASP10 IKBKB RIPK1 CASP8 SMPD1 CHUK MAP3K1 PIK3R2 PIK3R1 TRAF2 PIK3CD PIK3CA	0.220269303	DN
BIOCARTA_DEATH_PATHWAY	CASP10 CASP9 GAS2 CASP8 CASP7 CHUK RELA APAF1 TNFSF12 TNFSF10 BIRC3 XIAP LMNA SPTAN1 TNFRSF10A TRAF2 FADD CFLAR TNFRSF10B RIPK1 MAP3K14 TRADD TNFRSF25 BCL2 BID BIRC2 CASP6 CASP3 CYCS DFFA DFFB NFKB1 NFKBIA	0.223056414	UP
REACTOME_IL1_SIGNALING	NOD1 TAB1 IRAK3 CHUK MAP3K8 TAB2 PELI3 TAB3 IKBKB IL1A IL1B IL1R1 IL1RAP IL1RN IRAK1 IRAK2 TMEM189-UBE2V1 MAP3K3 MYD88 IRAK4 TOLLIP MAP2K1 MAP2K6 PELI2 PELI1 NOD2 MAP2K4 SKP1 MAP3K7 TRAF6 UBE2N IL1R2 TNIP2 CUL1 IKBKG RIPK2 SQSTM1 BTRC RBX1	0.223364283	DN
ST_ADRENERGIC	GNA15 EGFR MAPK14 AKT1 CCL13 PIK3R1 ITPR2 PIK3CD CCL15 APC ITPKB ITPR1 RAF1 GNA11 GNAQ GNAI1 KCNJ9 CAMP PITX2 BRAF KCNJ5 AR CFB PTX3 ASAH1 PIK3CA MAPK10 ITPKA SRC MAPK1 KCNJ3 GAST ITPR3 DAG1 CCL16 PHKA2	0.230442277	UP
PID_E2F_PATHWAY	E2F1 RBBP4 ATM CEBPA CBX5 CREBBP YY1 MYC POLA1 E2F7 HIC1 RYBP RRM2 KAT2B UXT RB1 CDK2 WASF1 HDAC1 MCL1 CDC6 E2F5 RBL1 CES5A CDK1 PLAU EP300 KAT2A HBP1 SULT2A1 E2F2 RBL2 CES1 CCNE1 MYBL2 CES3 TOPBP1 SMARCA2 E2F3 CES4A CES2 TRIM28 CES1P1 CDC25A E2F6 CCND3 CDKN1A RANBP1 BRCA1 TP73 XRCC1 SERPINE1 RRM1 CDKN2C ORC1 CDKN1B CCNE2 TFDP2 DHFR TK1 APAF1 CCNA2 CASP7 SP1 SIRT1 TRRAP PRMT5 TFE3 CDKN2A TYMS MCM3 RBBP8 E2F4 TFDP1	0.231280201	DN
REACTOME_GAB1_SIGNALOSOME	AKT3 CDKN1A CDKN1B CHUK THEM4 CREB1 CSK EGF EGFR AKT1 AKT2 FOXO1 FOXO3 PHLPP1 MTOR RICTOR GAB1 GRB2 GSK3A NR4A1 MDM2 FOXO4 PDPK1 PIK3CA PIK3R1 PAG1 BAD PTEN TRIB3 RPS6KB2 MLST8 SRC TSC2 LOC729120 LOC731292 MAPKAP1 CASP9 AKT1S1	0.231280201	UP
KEGG_DORSO_VENTRAL_AXIS_FORMATION	SOS2 NOTCH4 NOTCH3 NOTCH2 EGFR NOTCH1 KRAS FMN2 LOC652554 ETV7 PIWIL3 ETV6 PIWIL2 MAP2K1 PIWIL1 GRB2 SPIRE2 CPEB1 MAPK3 ETS1 ETS2 SPIRE1 SOS1 PIWIL4 MAPK1	0.233097504	UP
PID_PI3KCI_AKT_PATHWAY	BCL2L1 GSK3A MAPKAP1 RICTOR TBC1D4 RAF1 CASP9 HSP90AA1 MAP3K5 FOXO3 AKT3 PRKDC YWHAQ YWHAH MTOR FOXO1 YWHAG CDKN1A SFN YWHAE PDPK1 CHUK PRKACA BAD KPNA1 YWHAZ CDKN1B YWHAB AKT1 AKT2 GSK3B SRC MLST8 FOXO4 SLC2A4	0.234894946	UP
BIOCARTA_RAB_PATHWAY	RAB27A RAB8A RAB9A RAB2A RAB6A RAB1A ACTA1 RAB4A RAB5A RAB7A RAB3A RAB11A	0.239521436	UP
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ADAR IRF9 IFITM3 IFITM2 USP18 LOC144383 EGR1 IFI6 GBP2 HLA-A HLA-B HLA-C HLA-F HLA-G IRF8 IFI27 IFI35 IFIT2 IFIT1 IFIT3 IFNA1 IFNA2 IFNA4 IFNA5 IFNA6 IFNA7 IFNA8 IFNA10 IFNA14 IFNA16 IFNA17 IFNA21 IFNAR1 IFNAR2 IFNB1 IRF1 IRF2 IRF3 IRF4 IRF5 IRF6 IRF7 ISG20 JAK1 MX1 MX2 OAS1 OAS2 OAS3 IP6K2 XAF1 PSMB8 PTPN1 PTPN6 RNASEL HLA-K STAT1 STAT2 TYK2 IFITM1 OASL SOCS1 SOCS3 ISG15	0.242800788	UP
